Unnamed: 0,weight,prod_distance,time_delivery,target
1206,19.0,2231.0,9.0,531994.4940008646
1306,55.0,2028.0,13.0,672433.5847340297
557,46.0,2028.0,4.0,644990.0647340297
2750,82.0,1567.0,9.0,789832.2049412772
1496,1.0,1928.0,12.0,464552.22911838925
275,1.0,2416.0,14.0,453078.4923281041
336,46.0,1734.0,4.0,674520.3166874629
728,10.0,1783.0,1.0,524699.3658336187
3668,64.0,2074.0,14.0,695036.8412369471
4581,10.0,2471.0,7.0,502582.4423521411
3252,82.0,2471.0,13.0,744049.562352141
1986,82.0,2936.0,11.0,843124.9708572765
730,37.0,1467.0,9.0,669178.3202069426
4569,1.0,2488.0,9.0,460607.2524644242
1376,46.0,1237.0,9.0,705672.9718052801
574,73.0,2043.0,5.0,721561.3127244101
3451,37.0,2501.0,8.0,618470.1599192637
2983,73.0,1797.0,3.0,745049.1281415536
1975,28.0,2416.0,5.0,576175.8123281042
4699,19.0,2476.0,5.0,543825.1387274452
4726,73.0,2028.0,10.0,721947.6247340296
3283,55.0,1346.0,8.0,735647.9169504638
4821,19.0,1467.0,9.0,597058.2602069426
2121,55.0,2936.0,7.0,774562.2508572766
1008,64.0,1284.0,13.0,760807.8118735134
4233,82.0,2043.0,1.0,741851.1827244101
391,10.0,2231.0,8.0,491644.7040008646
2254,28.0,2043.0,3.0,577595.9627244101
625,46.0,1161.0,9.0,700220.6049294312
1114,82.0,2098.0,11.0,737436.8253577651
4035,28.0,2118.0,12.0,572024.0324994893
3765,46.0,2936.0,6.0,745777.0108572766
2140,1.0,2028.0,6.0,456967.4647340298
1964,1.0,2680.0,8.0,490264.2076797519
3188,10.0,1459.0,8.0,557346.7439110986
1633,55.0,2074.0,9.0,670163.1812369471
3287,10.0,2680.0,7.0,533858.407679752
4565,82.0,2501.0,14.0,747017.6099192636
3113,46.0,2680.0,8.0,678400.207679752
1256,19.0,1734.0,3.0,570705.1366874628
4708,10.0,2135.0,6.0,494182.6579669729
4123,37.0,2135.0,12.0,605945.1079669729
3822,28.0,2098.0,9.0,573583.905357765
14,46.0,1804.0,9.0,665962.9318136714
2734,37.0,2631.0,1.0,637914.5779983787
684,55.0,2476.0,6.0,676665.4987274453
2312,55.0,1783.0,8.0,697284.7158336187
3787,82.0,2028.0,12.0,741624.1447340297
4594,55.0,2135.0,6.0,667493.4079669729
4753,82.0,1284.0,10.0,804355.9318735134
1349,82.0,2105.0,8.0,737591.5037311212
4793,19.0,1797.0,7.0,563142.7481415536
67,64.0,2680.0,6.0,733494.6076797519
4301,73.0,1284.0,13.0,783729.3718735133
2519,55.0,1567.0,5.0,721495.1149412772
4598,37.0,2231.0,2.0,604945.0740008645
1645,28.0,1284.0,10.0,640582.5718735134
3928,73.0,1335.0,8.0,784617.8653672726
2245,37.0,1459.0,8.0,669898.6739110985
1177,55.0,1731.0,1.0,703793.342182472
3840,73.0,2471.0,14.0,723694.172352141
3592,1.0,1567.0,5.0,505080.9349412772
3019,55.0,1467.0,12.0,729067.3802069426
661,55.0,2163.0,6.0,666494.7825970788
2061,73.0,2416.0,11.0,719589.0123281042
248,19.0,1804.0,14.0,561030.8518136714
3504,1.0,2796.0,13.0,515851.6812148326
4623,1.0,2488.0,1.0,461327.2524644242
3327,82.0,1734.0,1.0,772335.5566874628
4073,55.0,2700.0,14.0,710211.1314326305
3460,1.0,1346.0,12.0,518633.07695046376
4391,10.0,1731.0,8.0,530097.3921824719
63,37.0,1804.0,4.0,634831.5718136714
986,55.0,2471.0,14.0,674721.3923521412
4733,37.0,1161.0,5.0,669066.1149294311
1565,73.0,2416.0,4.0,720534.0123281042
4256,64.0,2488.0,1.0,704184.6924644242
3422,28.0,2231.0,8.0,569734.2840008646
947,73.0,2098.0,9.0,717718.0053577651
1745,82.0,1467.0,11.0,798088.4702069425
3442,28.0,1804.0,9.0,599614.2118136714
137,82.0,1467.0,1.0,799168.4702069425
895,82.0,2471.0,11.0,744481.562352141
221,10.0,2796.0,9.0,560113.3212148325
2621,46.0,2700.0,6.0,682770.1314326305
1385,82.0,1346.0,10.0,804105.3369504637
3848,1.0,2700.0,14.0,493185.1314326305
3218,82.0,1335.0,12.0,803908.0153672725
3640,55.0,1161.0,12.0,728396.0949294312
3934,55.0,2074.0,12.0,669596.1812369471
2336,46.0,1928.0,7.0,653204.8291183892
3265,19.0,2416.0,12.0,537501.3723281042
768,55.0,1567.0,13.0,720199.1149412772
509,64.0,2416.0,2.0,697618.5723281042
1360,28.0,1772.0,2.0,603934.5133498312
3489,10.0,2074.0,8.0,497032.8812369472
3604,10.0,2231.0,13.0,490699.7040008646
1729,64.0,1731.0,1.0,729671.1321824719
2995,10.0,2700.0,5.0,538185.1314326305
475,28.0,1237.0,6.0,639831.31180528
3823,82.0,2700.0,2.0,781086.1314326304
3679,28.0,2680.0,6.0,612145.807679752
1671,28.0,1772.0,6.0,603646.5133498312
508,28.0,2501.0,13.0,582830.0699192637
964,37.0,2631.0,8.0,637347.5779983787
3599,1.0,2631.0,8.0,481024.4179983788
3932,28.0,2913.0,5.0,672056.8904500827
425,64.0,1335.0,11.0,761178.7153672726
3144,55.0,2471.0,7.0,676044.3923521412
3715,73.0,2796.0,1.0,783472.8012148325
1668,1.0,2913.0,1.0,550580.3804500827
4599,1.0,2913.0,10.0,549689.3804500827
962,10.0,2105.0,13.0,494362.9037311211
3363,46.0,1237.0,7.0,705960.9718052801
1716,64.0,2043.0,6.0,698472.4427244101
1739,37.0,1797.0,3.0,635682.2081415536
2532,10.0,2074.0,11.0,496519.8812369472
1393,55.0,2135.0,7.0,667376.4079669729
4137,55.0,1346.0,12.0,734927.9169504638
4674,82.0,2796.0,5.0,803398.4412148325
4214,55.0,1161.0,13.0,728171.0949294312
3564,19.0,2796.0,11.0,600306.9612148325
4169,19.0,2231.0,3.0,532642.4940008646
212,73.0,2074.0,6.0,719469.5012369471
842,55.0,1734.0,14.0,701694.3766874628
1931,46.0,2163.0,12.0,636690.1125970788
3747,37.0,2471.0,2.0,615812.6123521412
1119,1.0,2936.0,8.0,557273.8108572764
3913,28.0,2163.0,6.0,571248.7725970788
438,10.0,1731.0,12.0,529377.3921824719
2399,73.0,1284.0,10.0,784350.3718735133
1717,1.0,2028.0,10.0,456391.4647340298
576,73.0,2043.0,11.0,720697.3127244101
2660,1.0,1335.0,12.0,518840.66536727257
793,82.0,2700.0,14.0,779358.1314326304
2175,46.0,1804.0,2.0,666655.9318136714
3812,19.0,1772.0,8.0,565849.0333498312
4234,64.0,2231.0,6.0,691173.4440008645
4875,37.0,1237.0,2.0,674700.64180528
2817,55.0,2416.0,14.0,669951.1323281042
238,46.0,1783.0,11.0,667973.2458336187
2345,73.0,2501.0,14.0,726902.5199192637
1304,55.0,1772.0,1.0,699101.9533498312
3631,64.0,2028.0,2.0,699823.1047340297
1421,37.0,1772.0,8.0,638023.9933498312
3463,10.0,2476.0,9.0,502796.2987274453
273,64.0,1237.0,3.0,760903.6318052801
4747,19.0,1467.0,14.0,596023.2602069426
2270,10.0,1928.0,9.0,508510.7491183892
3239,19.0,1783.0,4.0,565026.8358336187
2067,55.0,1467.0,10.0,729463.3802069426
1821,1.0,2501.0,14.0,461005.7999192636
2404,55.0,2680.0,11.0,706766.407679752
1917,1.0,2631.0,2.0,481564.4179983788
2988,82.0,2796.0,3.0,803542.4412148325
2795,37.0,2476.0,8.0,615775.8187274452
3149,10.0,2476.0,14.0,501761.2987274453
2327,1.0,1284.0,3.0,520148.8918735134
2297,46.0,2135.0,2.0,638951.2579669729
678,64.0,1797.0,3.0,722081.3981415535
4405,1.0,2488.0,5.0,461111.2524644242
497,64.0,2231.0,12.0,690201.4440008645
4570,19.0,2074.0,3.0,538016.5412369472
1246,46.0,2936.0,4.0,745957.0108572766
1383,55.0,1567.0,1.0,721711.1149412772
4721,28.0,1237.0,8.0,639579.31180528
2068,1.0,1731.0,6.0,486975.602182472
4126,28.0,2680.0,5.0,612244.807679752
3867,1.0,1284.0,1.0,520220.8918735134
2884,73.0,2416.0,3.0,720597.0123281042
3942,19.0,1928.0,9.0,548986.2691183892
2197,37.0,1797.0,12.0,634467.2081415536
169,55.0,2501.0,2.0,679652.3399192637
206,64.0,1783.0,3.0,723662.1858336186
575,10.0,2416.0,14.0,496513.9323281041
444,19.0,2231.0,14.0,530959.4940008646
3251,19.0,2105.0,5.0,536150.3537311212
1387,10.0,2416.0,12.0,496981.9323281041
3411,55.0,2631.0,1.0,698580.1579983787
1289,37.0,1804.0,12.0,633679.5718136714
3639,37.0,1284.0,7.0,675627.1318735133
4180,28.0,2135.0,4.0,572434.957966973
1769,82.0,1928.0,8.0,750819.9091183891
3825,82.0,1237.0,4.0,803759.29180528
851,64.0,2118.0,13.0,692945.5124994892
471,28.0,1335.0,6.0,641079.1153672726
877,64.0,1467.0,11.0,755128.4102069426
3438,19.0,1734.0,7.0,570345.1366874628
2022,46.0,2105.0,14.0,638589.7037311213
4173,73.0,2135.0,12.0,715433.707966973
4358,37.0,1161.0,8.0,668715.1149294311
4052,37.0,1467.0,5.0,669682.3202069426
1063,19.0,1783.0,5.0,564945.8358336187
2919,28.0,2163.0,14.0,569808.7725970788
3005,82.0,1731.0,4.0,772543.712182472
4387,19.0,1928.0,3.0,549634.2691183892
1323,73.0,2471.0,4.0,725314.172352141
55,82.0,1284.0,14.0,803491.9318735134
1346,37.0,1346.0,3.0,675708.6369504638
1075,64.0,1284.0,7.0,761887.8118735134
2238,46.0,1928.0,1.0,653636.8291183892
2425,10.0,2416.0,7.0,497836.9323281041
3605,28.0,2488.0,13.0,581393.0124644242
1320,64.0,2936.0,14.0,799225.4908572766
4290,1.0,1346.0,14.0,518165.07695046376
1241,46.0,1161.0,3.0,700868.6049294312
1829,73.0,1567.0,4.0,770386.1749412772
1053,73.0,2796.0,10.0,782581.8012148325
3429,10.0,2501.0,8.0,505636.8899192636
369,10.0,1335.0,2.0,563438.8153672726
740,55.0,1928.0,9.0,681728.3491183892
3632,28.0,1346.0,6.0,640874.4969504637
1230,10.0,2796.0,13.0,559321.3212148325
1774,82.0,1284.0,4.0,805111.9318735134
4616,19.0,2098.0,7.0,536297.0853577651
257,46.0,2488.0,9.0,648656.8524644242
3315,1.0,1346.0,4.0,519785.07695046376
1957,73.0,1467.0,12.0,777859.4402069426
4047,82.0,2631.0,12.0,766421.5279983788
3855,64.0,2913.0,11.0,792625.5704500827
3973,19.0,2471.0,2.0,543511.832352141
4008,46.0,2796.0,11.0,704471.8812148325
4326,10.0,1731.0,2.0,530637.3921824719
4090,1.0,1567.0,14.0,503541.9349412772
3366,10.0,1237.0,4.0,562100.65180528
3554,82.0,2043.0,10.0,740960.1827244101
720,46.0,2028.0,10.0,644234.0647340297
3065,19.0,1928.0,4.0,549571.2691183892
1807,46.0,1797.0,11.0,666389.9381415535
919,46.0,2163.0,14.0,636222.1125970788
280,55.0,1734.0,10.0,702558.3766874628
2348,28.0,2936.0,3.0,679467.5308572765
4440,28.0,1335.0,3.0,641322.1153672726
4124,10.0,1237.0,3.0,562163.65180528
2963,46.0,1772.0,1.0,670304.4733498312
1895,37.0,2118.0,3.0,607899.6524994893
4849,1.0,2501.0,12.0,461473.7999192636
1920,73.0,1346.0,11.0,783905.1969504637
906,10.0,1567.0,12.0,547368.9649412772
1036,64.0,1804.0,7.0,720935.6518136715
977,82.0,2476.0,13.0,744555.0187274452
3876,64.0,2936.0,9.0,800260.4908572766
3737,55.0,1161.0,3.0,729611.0949294312
3521,19.0,2135.0,11.0,533911.8079669729
1524,37.0,2135.0,3.0,607160.1079669729
703,19.0,2476.0,13.0,542529.1387274452
545,28.0,2231.0,9.0,569581.2840008646
4676,37.0,1567.0,14.0,659482.0549412773
3484,19.0,1797.0,4.0,563439.7481415536
3935,55.0,2913.0,13.0,766209.4004500827
1603,37.0,1284.0,9.0,675339.1318735133
4694,37.0,2163.0,9.0,605508.4425970789
348,73.0,2231.0,10.0,713604.2340008646
1946,37.0,2680.0,8.0,646605.007679752
1006,37.0,2074.0,7.0,609885.8612369471
4001,64.0,2098.0,10.0,694552.1853577651
4769,55.0,2105.0,5.0,668956.1537311212
2017,37.0,2680.0,4.0,647037.007679752
4898,46.0,1731.0,9.0,674279.552182472
2283,55.0,2135.0,1.0,667808.4079669729
3906,37.0,2074.0,1.0,610317.8612369471
3763,28.0,1928.0,8.0,586698.7891183892
653,55.0,1284.0,6.0,736167.2518735133
1641,19.0,2163.0,13.0,532471.1025970788
4437,37.0,1459.0,12.0,669178.6739110985
3480,19.0,2118.0,11.0,534654.4124994893
3015,10.0,2098.0,11.0,495158.26535776514
2914,19.0,2476.0,6.0,543726.1387274452
2080,19.0,2476.0,4.0,543906.1387274452
4118,10.0,2680.0,6.0,533975.407679752
638,55.0,2700.0,5.0,711750.1314326305
1484,1.0,1161.0,1.0,513488.1549294312
99,55.0,2913.0,1.0,767721.4004500827
3394,37.0,2936.0,14.0,712518.7708572765
4511,82.0,1772.0,8.0,767431.3933498312
3797,37.0,1928.0,5.0,621693.3091183892
4400,73.0,2028.0,13.0,721326.6247340296
3552,37.0,2471.0,7.0,615407.6123521412
3344,55.0,1804.0,10.0,694592.2918136714
2774,28.0,1731.0,13.0,607151.972182472
3351,28.0,2105.0,7.0,573509.8037311212
324,1.0,2700.0,10.0,494049.1314326305
3373,64.0,2043.0,11.0,697707.4427244101
722,82.0,1467.0,6.0,798853.4702069425
4757,46.0,2471.0,1.0,647616.0023521412
1750,46.0,2631.0,3.0,669633.3679983787
3648,64.0,1731.0,13.0,728159.1321824719
2785,55.0,2796.0,6.0,734126.5212148326
2868,28.0,2074.0,8.0,575094.2012369471
1363,28.0,2043.0,2.0,577640.9627244101
3524,1.0,2098.0,10.0,451940.44535776513
1808,37.0,2231.0,8.0,604405.0740008645
4099,10.0,1335.0,5.0,563249.8153672726
758,46.0,1804.0,4.0,666547.9318136714
4538,55.0,1797.0,9.0,695549.6681415535
184,1.0,2074.0,6.0,453880.2212369471
517,10.0,1335.0,7.0,563033.8153672726
3092,28.0,1734.0,6.0,608004.1966874629
317,28.0,2471.0,2.0,581120.222352141
4162,28.0,1797.0,7.0,600690.4781415536
1938,46.0,2135.0,8.0,638411.2579669729
4236,82.0,1459.0,7.0,799300.2239110986
4101,55.0,2913.0,2.0,767694.4004500827
1682,73.0,2416.0,8.0,720102.0123281042
1210,37.0,1161.0,4.0,669147.1149294311
2977,82.0,1346.0,12.0,803709.3369504637
191,37.0,2631.0,6.0,637599.5779983787
1676,46.0,2098.0,1.0,640705.545357765
582,28.0,1797.0,11.0,600042.4781415536
4610,37.0,2098.0,7.0,608530.7253577651
1585,55.0,1467.0,3.0,730282.3802069426
4792,19.0,2796.0,7.0,600954.9612148325
1144,10.0,2163.0,2.0,493459.43259707873
1839,37.0,2680.0,7.0,646740.007679752
2362,1.0,1797.0,12.0,478444.2881415536
1653,1.0,2796.0,8.0,516796.6812148326
4646,64.0,1783.0,1.0,723734.1858336186
704,1.0,1772.0,8.0,482010.0733498312
1908,19.0,2913.0,4.0,634489.7204500827
3076,10.0,1459.0,11.0,556833.7439110986
4767,46.0,1783.0,8.0,668486.2458336187
987,55.0,2028.0,2.0,673918.5847340297
3978,64.0,2631.0,4.0,724403.9479983787
1351,37.0,1783.0,7.0,636906.7758336186
3593,55.0,1467.0,4.0,730219.3802069426
4042,46.0,2416.0,9.0,642130.6923281042
457,28.0,1783.0,14.0,600953.3058336186
579,19.0,1567.0,5.0,588882.9949412772
2379,64.0,2680.0,10.0,732918.6076797519
4731,55.0,2416.0,13.0,670194.1323281042
2875,37.0,2098.0,8.0,608395.7253577651
3517,37.0,1467.0,7.0,669466.3202069426
665,37.0,2118.0,4.0,607836.6524994893
4337,19.0,2416.0,2.0,538761.3723281042
3330,55.0,2488.0,6.0,677923.7724644243
74,1.0,2043.0,13.0,454698.35272441007
1579,19.0,2936.0,10.0,640998.2908572765
1007,10.0,2043.0,11.0,498532.22272441006
2437,82.0,2476.0,10.0,745176.0187274452
166,55.0,2700.0,10.0,711075.1314326305
2089,64.0,1928.0,8.0,707776.8691183892
3307,37.0,2416.0,12.0,609792.2523281042
1232,10.0,2680.0,3.0,534218.407679752
2810,55.0,1335.0,1.0,736416.5653672726
2044,19.0,2488.0,11.0,544215.0924644242
3819,82.0,2631.0,11.0,766628.5279983788
1943,55.0,2631.0,11.0,697500.1579983787
2104,82.0,2231.0,2.0,734559.0240008646
1278,28.0,2231.0,6.0,569986.2840008646
451,55.0,1237.0,8.0,734575.30180528
1581,73.0,2471.0,1.0,725449.172352141
1547,37.0,2416.0,4.0,610944.2523281042
4639,28.0,2631.0,8.0,602640.7879983787
3587,55.0,2098.0,6.0,669217.3653577651
3386,82.0,2028.0,5.0,742695.1447340297
379,1.0,2105.0,8.0,451900.4537311212
4617,55.0,1804.0,2.0,695456.2918136714
4514,82.0,2488.0,11.0,746248.5324644243
1037,73.0,1797.0,13.0,743609.1281415536
3875,28.0,1731.0,9.0,607943.972182472
3594,55.0,1734.0,5.0,703233.3766874628
2540,64.0,2074.0,4.0,696656.8412369471
1439,10.0,1797.0,11.0,522031.0181415536
4408,64.0,2074.0,8.0,696224.8412369471
4870,82.0,2476.0,4.0,745932.0187274452
1168,10.0,1772.0,10.0,525063.5533498311
2504,55.0,2700.0,8.0,711399.1314326305
2186,28.0,2118.0,2.0,573284.0324994893
1660,28.0,1928.0,5.0,587049.7891183892
4313,37.0,1346.0,10.0,674889.6369504638
882,55.0,1928.0,7.0,682016.3491183892
4297,82.0,2028.0,1.0,742911.1447340297
333,82.0,2501.0,2.0,748745.6099192636
1525,55.0,2098.0,10.0,668641.3653577651
4459,73.0,2118.0,2.0,717427.1324994892
993,46.0,2476.0,13.0,646607.6587274452
3924,37.0,2700.0,3.0,651216.1314326305
4604,19.0,1804.0,12.0,561498.8518136714
2938,46.0,1928.0,3.0,653564.8291183892
2253,37.0,2476.0,4.0,616207.8187274452
677,73.0,2105.0,12.0,716792.0537311212
4397,10.0,2680.0,8.0,533723.407679752
3059,82.0,2631.0,10.0,766817.5279983788
1030,64.0,2471.0,3.0,702348.7823521411
3096,19.0,2105.0,11.0,535286.3537311212
4294,10.0,1734.0,12.0,529032.0766874629
3458,37.0,1731.0,12.0,642002.7621824719
3290,1.0,2105.0,10.0,451576.4537311212
2385,19.0,1161.0,12.0,595930.1349294311
4815,64.0,1161.0,4.0,755374.5849294312
1335,19.0,1734.0,1.0,570777.1366874628
2074,46.0,1161.0,5.0,700724.6049294312
258,73.0,2796.0,12.0,782185.8012148325
384,37.0,1459.0,7.0,670033.6739110985
1590,64.0,2043.0,10.0,697896.4427244101
2837,55.0,2163.0,9.0,666089.7825970788
956,64.0,1928.0,2.0,708316.8691183892
3644,10.0,2680.0,5.0,534074.407679752
600,73.0,1797.0,11.0,744041.1281415536
3688,82.0,1797.0,7.0,764740.8581415537
1242,55.0,2105.0,7.0,668740.1537311212
3749,55.0,1161.0,10.0,728792.0949294312
1236,46.0,1237.0,2.0,706365.9718052801
4268,64.0,2488.0,2.0,704157.6924644242
4485,82.0,2476.0,5.0,745851.0187274452
1554,82.0,1346.0,8.0,804429.3369504637
2555,64.0,1804.0,8.0,720800.6518136715
933,55.0,1928.0,10.0,681557.3491183892
911,73.0,2163.0,8.0,715160.1225970787
310,82.0,1284.0,1.0,805246.9318735134
4031,73.0,1804.0,14.0,742581.0118136714
4742,64.0,2163.0,14.0,690971.4525970788
4755,64.0,2476.0,5.0,702709.3387274452
4449,28.0,1772.0,14.0,602206.5133498312
2685,55.0,2118.0,5.0,668328.8924994892
3068,37.0,1284.0,14.0,674304.1318735133
706,55.0,2043.0,9.0,672161.5727244101
764,64.0,1797.0,1.0,722153.3981415535
49,82.0,2796.0,6.0,803299.4412148325
3089,73.0,2231.0,7.0,714063.2340008646
2149,55.0,1459.0,14.0,729165.2939110985
3838,28.0,2163.0,4.0,571428.7725970788
1827,1.0,1161.0,9.0,512768.1549294312
2871,1.0,1734.0,11.0,485865.01668746286
3388,1.0,1804.0,13.0,477429.1318136714
2501,1.0,1772.0,6.0,482262.0733498312
3423,19.0,2118.0,9.0,535014.4124994893
3766,28.0,2476.0,7.0,581217.9787274452
1646,55.0,2488.0,2.0,678211.7724644243
259,1.0,2163.0,8.0,449506.7625970788
3040,73.0,2118.0,10.0,716563.1324994892
2831,37.0,2913.0,12.0,705718.0604500828
37,46.0,2231.0,11.0,635646.8640008646
564,37.0,1734.0,7.0,642513.2566874628
193,10.0,2936.0,10.0,600432.0508572765
3614,82.0,2700.0,5.0,780897.1314326304
1837,55.0,2936.0,6.0,774679.2508572766
2072,55.0,1346.0,14.0,734459.9169504638
139,46.0,2028.0,3.0,645053.0647340297
710,82.0,2028.0,11.0,741831.1447340297
2942,55.0,1459.0,13.0,729408.2939110985
4300,28.0,1783.0,8.0,602141.3058336186
2803,37.0,1237.0,13.0,673215.64180528
1288,64.0,2043.0,7.0,698355.4427244101
118,73.0,2471.0,2.0,725422.172352141
1341,64.0,2135.0,10.0,692831.5579669729
131,28.0,2488.0,11.0,581825.0124644242
1175,10.0,2680.0,13.0,532778.407679752
4663,19.0,1284.0,11.0,602892.0118735133
2469,28.0,1161.0,6.0,634392.6249294311
378,55.0,1797.0,7.0,695837.6681415535
1776,10.0,2631.0,9.0,524326.2079983788
442,28.0,2416.0,3.0,576319.8123281042
2199,46.0,2163.0,10.0,637086.1125970788
4669,46.0,2501.0,11.0,649736.2499192636
1999,64.0,1284.0,8.0,761752.8118735134
186,19.0,2163.0,2.0,533956.1025970788
2892,37.0,2105.0,8.0,608034.2537311212
1685,55.0,2231.0,4.0,665430.6540008646
4816,1.0,2135.0,14.0,449332.5079669729
4746,46.0,1237.0,12.0,705105.9718052801
4419,28.0,1467.0,9.0,634576.2902069426
3164,64.0,2913.0,3.0,793633.5704500827
847,73.0,2118.0,7.0,717022.1324994892
3281,55.0,1783.0,12.0,696564.7158336187
4706,64.0,1467.0,2.0,756181.4102069426
1818,19.0,1335.0,14.0,602132.9653672726
2991,64.0,1335.0,12.0,760971.7153672726
2028,19.0,2043.0,12.0,538811.0927244101
1499,73.0,1459.0,3.0,779638.9139110985
2852,37.0,2913.0,1.0,707005.0604500828
4504,28.0,1783.0,4.0,602573.3058336186
3845,19.0,1928.0,13.0,548194.2691183892
3828,82.0,2501.0,1.0,748772.6099192636
886,73.0,2631.0,3.0,747509.7379983788
4664,73.0,2913.0,3.0,816701.7404500827
700,82.0,2501.0,4.0,748637.6099192636
1279,64.0,2936.0,5.0,800764.4908572766
761,82.0,1237.0,6.0,803579.29180528
2742,28.0,1237.0,2.0,640119.31180528
806,19.0,2028.0,8.0,540600.5047340296
1680,28.0,2416.0,14.0,574636.8123281042
1361,55.0,1797.0,13.0,694757.6681415535
2725,37.0,1467.0,13.0,668386.3202069426
3824,37.0,2118.0,8.0,607404.6524994893
2522,10.0,1731.0,11.0,529584.3921824719
2125,37.0,2231.0,11.0,603892.0740008645
234,64.0,2163.0,8.0,692159.4525970788
3081,64.0,2118.0,7.0,694025.5124994892
3910,28.0,1804.0,2.0,600307.2118136714
300,64.0,1161.0,11.0,754429.5849294312
4140,55.0,2471.0,13.0,674964.3923521412
1522,82.0,1459.0,14.0,797977.2239110986
1977,1.0,2135.0,4.0,450952.5079669729
2881,46.0,2476.0,1.0,648119.6587274452
1374,1.0,1567.0,11.0,504216.9349412772
3673,19.0,1459.0,10.0,597456.0539110985
863,19.0,1731.0,8.0,570555.182182472
823,55.0,2043.0,6.0,672566.5727244101
4737,10.0,1161.0,3.0,556738.6449294311
3114,19.0,2488.0,4.0,545160.0924644242
1570,10.0,1928.0,8.0,508663.7491183892
4635,37.0,2936.0,10.0,713382.7708572765
2164,82.0,2913.0,11.0,835845.9104500827
4869,10.0,1467.0,10.0,556453.2302069425
4681,28.0,1467.0,10.0,634405.2902069426
10,82.0,2471.0,3.0,745489.562352141
2286,10.0,2105.0,1.0,495874.9037311211
3139,82.0,2231.0,1.0,734586.0240008646
762,46.0,2163.0,13.0,636465.1125970788
1212,37.0,2163.0,1.0,606228.4425970789
409,37.0,1772.0,1.0,638590.9933498312
388,28.0,2936.0,10.0,678648.5308572765
803,1.0,2028.0,13.0,455770.4647340298
2978,28.0,2796.0,6.0,638709.6012148325
4544,10.0,1346.0,6.0,562944.2169504637
4218,10.0,1161.0,12.0,555523.6449294311
1420,46.0,2135.0,1.0,638978.2579669729
2808,55.0,1161.0,8.0,729116.0949294312
2563,73.0,2105.0,8.0,717512.0537311212
521,10.0,1284.0,2.0,563527.4518735134
2287,1.0,2476.0,10.0,459184.4587274453
2671,64.0,1783.0,2.0,723707.1858336186
955,82.0,2700.0,1.0,781113.1314326304
3062,28.0,2796.0,7.0,638592.6012148325
647,82.0,2476.0,14.0,744312.0187274452
790,28.0,2913.0,7.0,671840.8904500827
3108,46.0,2936.0,11.0,745012.0108572766
113,82.0,1731.0,14.0,770923.712182472
2614,28.0,2476.0,11.0,580569.9787274452
2300,28.0,2416.0,13.0,574879.8123281042
3072,37.0,1346.0,9.0,675060.6369504638
744,46.0,2936.0,5.0,745876.0108572766
3495,28.0,2074.0,11.0,574581.2012369471
362,10.0,2105.0,9.0,495154.9037311211
4231,10.0,1731.0,4.0,530529.3921824719
2727,19.0,2416.0,6.0,538473.3723281042
3804,1.0,2501.0,3.0,462688.7999192636
3598,64.0,2936.0,6.0,800665.4908572766
4292,73.0,1335.0,3.0,785112.8653672726
4121,28.0,2488.0,7.0,582473.0124644242
2145,28.0,1459.0,12.0,634577.3639110986
3466,28.0,2135.0,9.0,571849.957966973
2877,82.0,2074.0,8.0,739294.1612369472
4853,64.0,1459.0,9.0,756053.6039110986
1356,1.0,2936.0,4.0,557705.8108572764
984,73.0,1772.0,4.0,747813.9133498312
4427,37.0,2631.0,5.0,637698.5779983787
4779,19.0,2135.0,5.0,534775.8079669729
1328,10.0,2631.0,8.0,524479.2079983788
1794,55.0,2936.0,11.0,773914.2508572766
1974,37.0,2163.0,7.0,605796.4425970789
3297,19.0,1346.0,13.0,602170.3569504637
4320,37.0,2631.0,2.0,637887.5779983787
3205,28.0,1928.0,6.0,586950.7891183892
1913,73.0,1928.0,8.0,730756.3891183891
76,37.0,2028.0,3.0,613316.5447340297
496,10.0,1783.0,14.0,522944.3658336187
996,28.0,2163.0,13.0,570051.7725970788
1022,19.0,2476.0,7.0,543609.1387274452
435,1.0,1346.0,13.0,518408.07695046376
2003,28.0,2043.0,10.0,576776.9627244101
2967,64.0,1928.0,11.0,707263.8691183892
1959,73.0,1797.0,5.0,744905.1281415536
1981,1.0,2913.0,5.0,550364.3804500827
4888,73.0,2416.0,2.0,720642.0123281042
4835,55.0,1284.0,10.0,735591.2518735133
